id,user_id,action,entity_type,entity_id,previous_value,new_value,ip_address,reason,created_at
656,8.0,LOGIN_SUCCESS,User,8.0,,,127.0.0.1,,2026-09-03 08:09:18.580
657,8.0,COMPLAINT_SUBMITTED,Complaint,1.0,,"{""procurement_id"": 12, ""bidder_id"": 2}",127.0.0.1,,2026-09-03 08:10:28.297
658,8.0,LOGOUT,User,8.0,,,127.0.0.1,,2026-09-03 08:10:39.773
659,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-03 08:10:52.960
660,3.0,MESSAGE_READ,Notification,222.0,,,127.0.0.1,,2026-09-03 08:11:01.357
661,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-03 08:19:19.970
662,17.0,LOGIN_SUCCESS,User,17.0,,,127.0.0.1,,2026-09-03 08:19:23.500
663,17.0,LOGOUT,User,17.0,,,127.0.0.1,,2026-09-03 08:19:26.450
664,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-03 08:20:45.993
665,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-03 08:33:22.180
666,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-03 09:13:12.587
667,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-03 09:39:05.370
668,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-03 16:26:08.070
669,3.0,PROCUREMENT_STATUS_CHANGED,Procurement,11.0,"{""status"": ""award_published""}","{""status"": ""cooling_off""}",127.0.0.1,,2026-09-03 16:26:19.387
670,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-03 16:26:31.123
671,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-03 16:27:56.680
672,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-03 17:13:31.787
673,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-03 17:21:25.910
674,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-03 20:49:04.753
675,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-03 20:50:12.533
676,2.0,LOGIN_SUCCESS,User,2.0,,,10.31.16.162,,2026-09-04 10:35:44.003
677,2.0,LOGOUT,User,2.0,,,10.31.16.162,,2026-09-04 10:37:26.110
678,2.0,LOGIN_SUCCESS,User,2.0,,,10.31.16.162,,2026-09-04 10:37:37.637
679,2.0,LOGOUT,User,2.0,,,10.31.16.162,,2026-09-04 10:37:43.013
680,3.0,LOGIN_SUCCESS,User,3.0,,,10.31.16.162,,2026-09-04 10:37:49.283
681,3.0,LOGOUT,User,3.0,,,10.31.16.162,,2026-09-04 10:41:45.440
682,2.0,LOGIN_SUCCESS,User,2.0,,,10.31.16.162,,2026-09-04 10:42:09.380
683,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-04 14:03:59.167
684,2.0,LOGOUT,User,2.0,,,127.0.0.1,,2026-09-04 14:28:52.943
685,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-04 14:28:58.547
686,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-04 18:59:45.587
687,3.0,PROCUREMENT_BUDGET_ENTRY_CREATED,BudgetEntry,1.0,,"{""procurement_id"": 14, ""entry_type"": ""invoice"", ""amount"": ""4000""}",127.0.0.1,,2026-09-04 19:02:48.613
688,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-04 21:17:17.647
689,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-04 21:17:22.153
690,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-04 21:17:34.237
691,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-04 21:23:41.213
692,2.0,NOTIFICATIONS_MARKED_ALL_READ,Notification,,,"{""count"": 1}",127.0.0.1,,2026-09-04 21:26:48.557
693,2.0,LOGOUT,User,2.0,,,127.0.0.1,,2026-09-04 21:30:47.973
694,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-05 15:07:41.167
695,2.0,LOGOUT,User,2.0,,,127.0.0.1,,2026-09-05 15:08:08.820
696,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-05 15:14:47.707
697,2.0,LOGOUT,User,2.0,,,127.0.0.1,,2026-09-05 15:15:57.670
698,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-05 15:16:17.930
699,3.0,USER_SETTINGS_UPDATED,User,3.0,,"{""theme"": ""dark"", ""accent_color"": ""#2563eb"", ""compact_view"": false, ""show_tips"": false}",127.0.0.1,,2026-09-05 15:17:08.183
700,3.0,USER_SETTINGS_UPDATED,User,3.0,,"{""theme"": ""light"", ""accent_color"": ""#2563eb"", ""compact_view"": false, ""show_tips"": false}",127.0.0.1,,2026-09-05 18:00:31.857
701,3.0,USER_SETTINGS_UPDATED,User,3.0,,"{""theme"": ""blue"", ""accent_color"": ""#2563eb"", ""compact_view"": false, ""show_tips"": false}",127.0.0.1,,2026-09-05 18:09:42.250
702,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-06 18:38:29.650
703,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-06 22:14:01.883
704,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-06 22:17:17.097
705,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-07 10:09:56.043
706,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-07 12:47:00.780
707,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-07 18:34:55.337
708,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-07 18:58:12.893
709,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-07 19:09:41.733
710,3.0,PROCUREMENT_CREATED,Procurement,15.0,,"{""tender_number"": ""TB-2026-960"", ""title"": ""SUPPLY FO TABLES"", ""has_form_d"": false, ""has_form_e"": false, ""has_itt"": true, ""has_rfq"": false}",127.0.0.1,,2026-09-07 19:15:14.843
711,3.0,PROCUREMENT_STATUS_CHANGED,Procurement,15.0,"{""status"": ""draft""}","{""status"": ""published""}",127.0.0.1,,2026-09-07 19:15:25.273
712,3.0,PROCUREMENT_STATUS_CHANGED,Procurement,15.0,"{""status"": ""published""}","{""status"": ""submission_open""}",127.0.0.1,,2026-09-07 19:15:26.843
713,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-07 19:15:29.400
714,8.0,LOGIN_SUCCESS,User,8.0,,,127.0.0.1,,2026-09-07 19:15:35.707
715,8.0,PAYMENT_PROOF_SUBMITTED,BidderPayment,14.0,,"{""procurement_id"": 15, ""bidder_id"": 2, ""reference"": ""Allen Machona"", ""amount"": 299.83}",127.0.0.1,,2026-09-07 19:16:23.953
716,8.0,LOGOUT,User,8.0,,,127.0.0.1,,2026-09-07 19:16:29.633
717,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-07 19:16:44.870
718,3.0,PAYMENT_APPROVED,BidderPayment,14.0,,"{""bidder_id"": 2, ""reference"": ""Allen Machona"", ""amount"": 299.83, ""procurement_id"": 15}",127.0.0.1,,2026-09-07 19:17:19.893
719,3.0,DOCUMENT_ACCESS_GRANTED,BidderDocumentAccess,15.0,,"{""bidder_id"": 2, ""granted_by"": 3, ""documents"": [""ITT""]}",127.0.0.1,,2026-09-07 19:17:19.923
720,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-07 19:17:28.370
721,8.0,LOGIN_SUCCESS,User,8.0,,,127.0.0.1,,2026-09-07 19:17:39.067
722,8.0,BID_SUBMITTED,Submission,25.0,,"{""envelope_type"": ""single"", ""hash"": ""f1e30c695c4fa46ca36971b22be8aa9219ec02d0aff67e02c37fa887c0d035e0"", ""receipt"": ""SUB-20260907-219FA3D1""}",127.0.0.1,,2026-09-07 19:17:55.423
723,8.0,LOGOUT,User,8.0,,,127.0.0.1,,2026-09-07 19:17:58.037
724,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-07 19:18:06.933
725,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-07 19:19:34.623
726,,LOGIN_FAILED,User,,,,127.0.0.1,bad credentials,2026-09-07 19:19:41.717
727,,LOGIN_FAILED,User,,,,127.0.0.1,bad credentials,2026-09-07 19:19:46.270
728,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-07 19:19:55.520
729,2.0,LOGOUT,User,2.0,,,127.0.0.1,,2026-09-07 19:20:35.543
730,6.0,LOGIN_SUCCESS,User,6.0,,,127.0.0.1,,2026-09-07 19:20:38.653
731,6.0,LOGOUT,User,6.0,,,127.0.0.1,,2026-09-07 19:21:20.123
732,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-07 19:21:29.270
733,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-07 19:23:38.837
734,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-07 19:25:01.847
735,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-07 19:27:03.087
736,8.0,LOGIN_SUCCESS,User,8.0,,,127.0.0.1,,2026-09-07 19:27:09.940
737,8.0,BID_SUBMITTED,Submission,26.0,,"{""envelope_type"": ""single"", ""hash"": ""f1e30c695c4fa46ca36971b22be8aa9219ec02d0aff67e02c37fa887c0d035e0"", ""receipt"": ""SUB-20260907-CC21AC1C""}",127.0.0.1,,2026-09-07 19:27:36.827
738,8.0,LOGOUT,User,8.0,,,127.0.0.1,,2026-09-07 19:27:41.200
739,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-07 19:27:49.373
740,3.0,PROCUREMENT_STATUS_CHANGED,Procurement,15.0,"{""status"": ""submission_open""}","{""status"": ""closed""}",127.0.0.1,,2026-09-07 19:28:38.017
741,3.0,EVALUATOR_ASSIGNMENT_CREATED,EvaluatorAssignment,5.0,,"{""procurement_id"": 15, ""evaluator_id"": 5, ""scope"": ""technical""}",127.0.0.1,,2026-09-07 19:29:29.240
742,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-07 19:29:45.673
743,5.0,LOGIN_SUCCESS,User,5.0,,,127.0.0.1,,2026-09-07 19:29:55.503
744,5.0,LOGOUT,User,5.0,,,127.0.0.1,,2026-09-07 19:30:45.327
745,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-07 19:30:52.490
746,3.0,EVALUATOR_ASSIGNMENT_REVOKED,EvaluatorAssignment,5.0,"{""scope"": ""technical"", ""status"": ""active""}","{""scope"": ""technical"", ""status"": ""revoked""}",127.0.0.1,Revocation from procurement detail page,2026-09-07 19:31:20.427
747,3.0,EVALUATOR_ASSIGNMENT_UPDATED,EvaluatorAssignment,5.0,"{""scope"": ""technical"", ""status"": ""revoked""}","{""scope"": ""single"", ""status"": ""active""}",127.0.0.1,,2026-09-07 19:32:49.373
748,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-07 19:33:00.013
749,5.0,LOGIN_SUCCESS,User,5.0,,,127.0.0.1,,2026-09-07 19:33:07.013
750,5.0,EVALUATOR_FEEDBACK_SUBMITTED,EvaluatorFeedback,5.0,,"{""procurement_id"": 15, ""filename"": ""EBMS_Project_Review_Record_Sheet.docx""}",127.0.0.1,,2026-09-07 19:34:33.860
751,5.0,LOGOUT,User,5.0,,,127.0.0.1,,2026-09-07 19:34:40.333
752,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-07 19:34:44.640
753,3.0,EVALUATOR_FEEDBACK_RELEASED,Procurement,15.0,,,127.0.0.1,Feedback enabled by Procurement user 3,2026-09-07 19:35:26.720
754,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-07 19:35:30.770
755,14.0,LOGIN_SUCCESS,User,14.0,,,127.0.0.1,,2026-09-07 19:35:34.770
756,14.0,LOGOUT,User,14.0,,,127.0.0.1,,2026-09-07 19:35:43.733
757,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-07 19:35:51.513
758,3.0,PROCUREMENT_STATUS_CHANGED,Procurement,15.0,"{""status"": ""closed""}","{""status"": ""under_evaluation""}",127.0.0.1,,2026-09-07 19:35:57.890
759,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-07 19:36:01.290
760,14.0,LOGIN_SUCCESS,User,14.0,,,127.0.0.1,,2026-09-07 19:36:04.923
761,14.0,LOGOUT,User,14.0,,,127.0.0.1,,2026-09-07 19:38:14.093
762,4.0,LOGIN_SUCCESS,User,4.0,,,127.0.0.1,,2026-09-07 19:38:19.753
763,4.0,LOGOUT,User,4.0,,,127.0.0.1,,2026-09-07 19:39:21.363
764,14.0,LOGIN_SUCCESS,User,14.0,,,127.0.0.1,,2026-09-07 19:39:24.177
765,14.0,LOGOUT,User,14.0,,,127.0.0.1,,2026-09-07 19:40:20.367
766,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-07 19:40:26.183
767,3.0,PROCUREMENT_STATUS_CHANGED,Procurement,15.0,"{""status"": ""award_published""}","{""status"": ""cooling_off""}",127.0.0.1,,2026-09-07 19:40:37.867
768,3.0,SMARTSHARE_ACCESS_GRANTED,Procurement,15.0,,"{""recipient_id"": 6, ""folder"": ""Shared procurements""}",127.0.0.1,,2026-09-07 19:45:19.980
769,3.0,SMARTSHARE_ACCESS_REVOKED,Procurement,15.0,,"{""recipient_id"": 6}",127.0.0.1,,2026-09-07 19:45:49.073
770,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-07 19:52:55.143
771,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-07 19:56:15.253
772,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-07 20:10:23.560
773,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-11 13:32:24.493
774,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-11 14:10:07.157
775,3.0,PAYMENT_PROOF_VIEWED,BidderPayment,13.0,,"{""payment_reference"": ""Ref/78891"", ""bidder_id"": 5, ""procurement_id"": 14}",127.0.0.1,,2026-09-11 14:13:48.973
776,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-11 14:14:01.987
777,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-11 14:14:11.133
778,2.0,USER_ACTIVE_TOGGLED,User,3.0,,"{""is_active"": false}",127.0.0.1,,2026-09-11 14:14:21.170
779,2.0,LOGOUT,User,2.0,,,127.0.0.1,,2026-09-11 14:15:10.920
780,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-11 14:15:23.297
781,2.0,USER_ACTIVE_TOGGLED,User,3.0,,"{""is_active"": true}",127.0.0.1,,2026-09-11 14:15:53.067
782,2.0,LOGOUT,User,2.0,,,127.0.0.1,,2026-09-11 14:16:03.460
783,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-11 14:16:31.717
784,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-11 14:16:47.793
785,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-11 14:17:06.813
786,2.0,LOGOUT,User,2.0,,,127.0.0.1,,2026-09-11 15:00:25.853
787,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-11 15:02:19.877
788,2.0,LOGOUT,User,2.0,,,127.0.0.1,,2026-09-11 15:02:30.383
789,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-11 15:02:36.590
790,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-14 08:36:32.480
791,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-14 08:41:12.623
792,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-14 08:41:51.917
793,3.0,PROCUREMENT_CREATED,Procurement,16.0,,"{""tender_number"": ""TB-2026-595"", ""title"": ""SUPPLY OF SHOES"", ""has_form_d"": false, ""has_form_e"": false, ""has_itt"": true, ""has_rfq"": false}",127.0.0.1,,2026-09-14 08:51:21.020
794,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-14 08:53:01.030
795,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-14 08:53:47.917
796,2.0,LOGOUT,User,2.0,,,127.0.0.1,,2026-09-14 08:54:02.970
797,,USER_REGISTERED,User,18.0,,"{""username"": ""F.Batoli"", ""role"": ""bidder"", ""company"": ""Future""}",127.0.0.1,,2026-09-14 08:56:37.200
798,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-14 08:59:10.280
799,2.0,MESSAGE_DIRECT_SENT,Message,3.0,,"{""recipient_count"": 2}",127.0.0.1,Direct message from user interface,2026-09-14 08:59:46.123
800,2.0,LOGOUT,User,2.0,,,127.0.0.1,,2026-09-14 08:59:49.953
801,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-14 08:59:57.987
802,3.0,MESSAGE_READ,Message,3.0,,"{""reader_id"": 3}",127.0.0.1,,2026-09-14 09:00:02.623
803,3.0,MESSAGE_DIRECT_SENT,Message,4.0,,"{""recipient_count"": 1}",127.0.0.1,Thread reply,2026-09-14 09:00:12.537
804,3.0,MESSAGE_READ,Notification,239.0,,,127.0.0.1,,2026-09-14 09:00:39.633
805,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-14 11:14:28.630
806,2.0,BIDDER_COMPLIANCE_REVIEWED,BidderComplianceDocument,9.0,,"{""decision"": ""approved"", ""user_id"": 18, ""bidder_id"": 11}",127.0.0.1,,2026-09-14 11:14:45.223
807,2.0,LOGOUT,User,2.0,,,127.0.0.1,,2026-09-14 11:15:01.343
808,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-14 11:19:41.477
809,2.0,LOGOUT,User,2.0,,,127.0.0.1,,2026-09-14 11:20:09.127
810,,LOGIN_FAILED,User,,,,127.0.0.1,bad credentials,2026-09-14 12:42:14.183
811,,LOGIN_FAILED,User,2.0,,,127.0.0.1,bad credentials,2026-09-14 12:44:34.027
812,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-14 12:45:05.877
813,,LOGIN_FAILED,User,2.0,,,127.0.0.1,bad credentials,2026-09-14 12:47:15.447
814,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-14 12:47:57.537
815,2.0,LOGOUT,User,2.0,,,127.0.0.1,,2026-09-14 12:48:11.253
816,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-14 12:48:19.357
817,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-14 12:49:46.563
818,,LOGIN_FAILED,User,,,,127.0.0.1,bad credentials,2026-09-14 12:56:18.637
819,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-14 12:56:30.387
820,2.0,LOGOUT,User,2.0,,,127.0.0.1,,2026-09-14 12:56:43.187
821,6.0,LOGIN_SUCCESS,User,6.0,,,127.0.0.1,,2026-09-14 12:56:46.357
822,6.0,LOGOUT,User,6.0,,,127.0.0.1,,2026-09-14 12:57:34.397
823,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-14 12:57:41.793
824,2.0,LOGOUT,User,2.0,,,127.0.0.1,,2026-09-14 12:57:59.263
825,6.0,LOGIN_SUCCESS,User,6.0,,,127.0.0.1,,2026-09-14 12:58:05.313
826,6.0,REQUEST_DE_SUBMITTED,FormDERequest,2.0,,"{""requester"": ""Thabo Mmutle"", ""department"": ""Ministry of Health"", ""status"": ""submitted"", ""has_form_d"": true, ""has_form_e"": true}",127.0.0.1,,2026-09-14 12:59:24.347
827,6.0,REQUEST_DE_FORM_D_UPLOADED,FormDERequest,2.0,,"{""filename"": ""LIT VIEW2.docx""}",127.0.0.1,,2026-09-14 12:59:24.373
828,6.0,REQUEST_DE_FORM_E_UPLOADED,FormDERequest,2.0,,"{""filename"": ""LIT VIEW2.docx""}",127.0.0.1,,2026-09-14 12:59:24.400
829,6.0,LOGOUT,User,6.0,,,127.0.0.1,,2026-09-14 12:59:37.963
830,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-14 12:59:44.817
831,3.0,PROCUREMENT_CREATED,Procurement,17.0,,"{""tender_number"": ""TB-2026-372"", ""title"": ""SUPPLY OF SMART PHONES"", ""has_form_d"": true, ""has_form_e"": true, ""has_itt"": true, ""has_rfq"": false}",127.0.0.1,,2026-09-14 13:04:50.023
832,3.0,REQUEST_DE_CONVERTED,FormDERequest,2.0,,"{""tender_number"": ""TB-2026-372"", ""procurement_id"": 17, ""status"": ""converted""}",127.0.0.1,,2026-09-14 13:04:50.117
833,3.0,PROCUREMENT_STATUS_CHANGED,Procurement,17.0,"{""status"": ""draft""}","{""status"": ""published""}",127.0.0.1,,2026-09-14 13:05:24.687
834,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-14 13:05:42.523
835,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-14 13:06:33.017
836,3.0,PROCUREMENT_STATUS_CHANGED,Procurement,17.0,"{""status"": ""published""}","{""status"": ""submission_open""}",127.0.0.1,,2026-09-14 13:06:39.830
837,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-14 13:06:56.107
838,8.0,LOGIN_SUCCESS,User,8.0,,,127.0.0.1,,2026-09-14 13:07:01.783
839,8.0,PAYMENT_PROOF_SUBMITTED,BidderPayment,15.0,,"{""procurement_id"": 17, ""bidder_id"": 2, ""reference"": ""Allen Machona"", ""amount"": 150.0}",127.0.0.1,,2026-09-14 13:08:22.467
840,8.0,LOGOUT,User,8.0,,,127.0.0.1,,2026-09-14 13:08:32.563
841,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-14 13:08:39.657
842,3.0,PAYMENT_PROOF_VIEWED,BidderPayment,15.0,,"{""payment_reference"": ""Allen Machona"", ""bidder_id"": 2, ""procurement_id"": 17}",127.0.0.1,,2026-09-14 13:09:12.217
843,3.0,PAYMENT_APPROVED,BidderPayment,15.0,,"{""bidder_id"": 2, ""reference"": ""Allen Machona"", ""amount"": 150.0, ""procurement_id"": 17}",127.0.0.1,,2026-09-14 13:09:50.373
844,3.0,DOCUMENT_ACCESS_GRANTED,BidderDocumentAccess,17.0,,"{""bidder_id"": 2, ""granted_by"": 3, ""documents"": [""ITT""]}",127.0.0.1,,2026-09-14 13:09:50.403
845,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-14 13:09:59.223
846,8.0,LOGIN_SUCCESS,User,8.0,,,127.0.0.1,,2026-09-14 13:10:04.293
847,8.0,DOCUMENT_VIEWED,ProcurementDocument,17.0,,"{""doc_type"": ""itt"", ""filename"": ""P REVIEW 1.docx"", ""user_id"": 8, ""bidder_id"": 2}",127.0.0.1,,2026-09-14 13:10:26.030
848,8.0,BID_SUBMITTED,Submission,27.0,,"{""envelope_type"": ""single"", ""hash"": ""e7bdbe82296a270093920fa5aacab56722d64bd801d17072e7de88f1fe25c106"", ""receipt"": ""SUB-20260914-4875898E""}",127.0.0.1,,2026-09-14 13:10:54.780
849,8.0,LOGOUT,User,8.0,,,127.0.0.1,,2026-09-14 13:11:12.723
850,,LOGIN_FAILED,User,,,,127.0.0.1,bad credentials,2026-09-14 13:11:18.627
851,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-14 13:11:24.773
852,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-14 13:12:13.463
853,14.0,LOGIN_SUCCESS,User,14.0,,,127.0.0.1,,2026-09-14 13:12:17.657
854,14.0,LOGOUT,User,14.0,,,127.0.0.1,,2026-09-14 13:13:02.013
855,4.0,LOGIN_SUCCESS,User,4.0,,,127.0.0.1,,2026-09-14 13:13:07.703
856,4.0,LOGIN_SUCCESS,User,4.0,,,127.0.0.1,,2026-09-14 13:15:45.137
857,4.0,LOGIN_SUCCESS,User,4.0,,,127.0.0.1,,2026-09-14 14:53:50.913
858,4.0,LOGOUT,User,4.0,,,127.0.0.1,,2026-09-14 14:53:54.783
859,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-14 14:54:02.440
860,2.0,MESSAGE_READ,Message,4.0,,"{""reader_id"": 2}",127.0.0.1,,2026-09-14 14:54:50.310
861,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-14 15:50:25.673
862,2.0,LOGOUT,User,2.0,,,127.0.0.1,,2026-09-14 15:53:36.063
863,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-14 15:53:38.267
864,2.0,MESSAGE_READ,Notification,285.0,,,127.0.0.1,,2026-09-14 15:53:43.940
865,2.0,MESSAGE_READ,Notification,261.0,,,127.0.0.1,,2026-09-14 15:53:46.033
866,2.0,NOTIFICATIONS_MARKED_ALL_READ,Notification,,,"{""count"": 1}",127.0.0.1,,2026-09-14 15:53:49.420
867,2.0,LOGOUT,User,2.0,,,127.0.0.1,,2026-09-14 15:55:56.700
868,2.0,LOGIN_SUCCESS,User,2.0,,,127.0.0.1,,2026-09-14 15:57:28.423
869,2.0,LOGOUT,User,2.0,,,127.0.0.1,,2026-09-14 15:59:28.607
870,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-14 15:59:36.397
871,3.0,NOTIFICATIONS_MARKED_ALL_READ,Notification,,,"{""count"": 2}",127.0.0.1,,2026-09-14 16:01:23.653
872,3.0,PROCUREMENT_STATUS_CHANGED,Procurement,17.0,"{""status"": ""submission_open""}","{""status"": ""closed""}",127.0.0.1,,2026-09-14 17:03:51.417
873,3.0,PROCUREMENT_CREATED,Procurement,18.0,,"{""tender_number"": ""TB-2026-703"", ""title"": ""SUPPLY WENA"", ""has_form_d"": false, ""has_form_e"": false, ""has_itt"": true, ""has_rfq"": false}",127.0.0.1,,2026-09-14 17:06:37.203
874,3.0,PROCUREMENT_STATUS_CHANGED,Procurement,18.0,"{""status"": ""draft""}","{""status"": ""published""}",127.0.0.1,,2026-09-14 17:06:39.190
875,3.0,PROCUREMENT_STATUS_CHANGED,Procurement,18.0,"{""status"": ""published""}","{""status"": ""submission_open""}",127.0.0.1,,2026-09-14 17:06:40.623
876,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-14 17:06:58.227
877,8.0,LOGIN_SUCCESS,User,8.0,,,127.0.0.1,,2026-09-14 17:07:04.187
878,8.0,PAYMENT_PROOF_SUBMITTED,BidderPayment,16.0,,"{""procurement_id"": 18, ""bidder_id"": 2, ""reference"": ""Allen Machona"", ""amount"": 200.0}",127.0.0.1,,2026-09-14 17:08:26.567
879,8.0,LOGOUT,User,8.0,,,127.0.0.1,,2026-09-14 17:08:29.240
880,3.0,LOGIN_SUCCESS,User,3.0,,,127.0.0.1,,2026-09-14 17:08:35.950
881,3.0,PAYMENT_APPROVED,BidderPayment,16.0,,"{""bidder_id"": 2, ""reference"": ""Allen Machona"", ""amount"": 200.0, ""procurement_id"": 18}",127.0.0.1,,2026-09-14 17:08:43.140
882,3.0,DOCUMENT_ACCESS_GRANTED,BidderDocumentAccess,18.0,,"{""bidder_id"": 2, ""granted_by"": 3, ""documents"": [""ITT""]}",127.0.0.1,,2026-09-14 17:08:43.160
883,3.0,LOGOUT,User,3.0,,,127.0.0.1,,2026-09-14 17:09:00.567
